__time,/vrpn_mocap/RigidBody1/pose/header/header/stamp,/vrpn_mocap/RigidBody1/pose/pose/orientation/pitch,/vrpn_mocap/RigidBody1/pose/pose/orientation/roll,/vrpn_mocap/RigidBody1/pose/pose/orientation/w,/vrpn_mocap/RigidBody1/pose/pose/orientation/x,/vrpn_mocap/RigidBody1/pose/pose/orientation/y,/vrpn_mocap/RigidBody1/pose/pose/orientation/yaw,/vrpn_mocap/RigidBody1/pose/pose/orientation/z,/vrpn_mocap/RigidBody1/pose/pose/position/x,/vrpn_mocap/RigidBody1/pose/pose/position/y,/vrpn_mocap/RigidBody1/pose/pose/position/z
1726873517.199554,1726873517.199553967,-0.143369266,-0.108277509,0.321200103,0.050579052,-0.073957764,2.492642451,0.942763269,0.331579328,0.234121040,0.503689229
1726873517.209643,1726873517.209642649,-0.139263626,-0.107342043,0.322198361,0.048705254,-0.072928116,2.490351558,0.942601562,0.330219954,0.235683024,0.504206061
1726873517.209738,1726873517.209738255,-0.146349601,-0.102234018,0.322573990,0.052844774,-0.071660288,2.489479815,0.942347229,0.329026490,0.237185910,0.504727006
1726873517.219565,1726873517.219565153,-0.143204134,-0.098058035,0.324028105,0.051914547,-0.069284298,2.486080712,0.942077756,0.327723712,0.238735452,0.505330384
1726873517.229658,1726873517.229658365,-0.152551841,-0.102178077,0.324150532,0.055667382,-0.072700880,2.486289212,0.941563666,0.326561749,0.240296260,0.505555093
1726873517.239649,1726873517.239648581,-0.150469122,-0.108420875,0.325899452,0.053543773,-0.075401291,2.482879233,0.940870583,0.325317591,0.241861671,0.505815268
1726873517.249635,1726873517.249635458,-0.151850012,-0.105305979,0.326167047,0.054676406,-0.074175023,2.482169361,0.940810144,0.324304372,0.243273512,0.506404579
1726873517.259655,1726873517.259655237,-0.149561212,-0.109079196,0.327126354,0.052910000,-0.075635321,2.480281799,0.940461755,0.323121190,0.244802356,0.506737113
1726873517.259781,1726873517.259780645,-0.151455002,-0.110108214,0.328849822,0.053498797,-0.076516740,2.476728257,0.939755738,0.322004855,0.246352285,0.507042289
1726873517.269570,1726873517.269569874,-0.151836785,-0.111537684,0.329010427,0.053434025,-0.077256322,2.476479008,0.939642787,0.321070760,0.247862175,0.507487893
1726873517.279655,1726873517.279655218,-0.150953182,-0.110594014,0.330513358,0.053047113,-0.076758184,2.473199854,0.939177990,0.320062131,0.249436989,0.507959485
1726873517.289640,1726873517.289640427,-0.146945816,-0.115495756,0.330999494,0.050314803,-0.078435928,2.472311201,0.939018428,0.319277316,0.250974268,0.508263290
1726873517.299860,1726873517.299860239,-0.155979575,-0.117364642,0.332996190,0.054102700,-0.080875762,2.468447748,0.937894225,0.318321019,0.252696246,0.508545339
1726873517.309695,1726873517.309695482,-0.142907991,-0.111581429,0.331314862,0.049022675,-0.075970039,2.471304887,0.939178288,0.317828238,0.254137784,0.509254336
1726873517.309849,1726873517.309849262,-0.149399388,-0.116532975,0.333326936,0.051106982,-0.079442553,2.467486635,0.938067317,0.317061096,0.255795777,0.509437859
1726873517.319689,1726873517.319688559,-0.147563873,-0.116453172,0.333559006,0.050234612,-0.079120725,2.466928239,0.938059092,0.316459030,0.257328153,0.509690881
1726873517.329705,1726873517.329704523,-0.142172820,-0.112036512,0.333937824,0.048388395,-0.076200202,2.465717312,0.938263118,0.316005617,0.258863002,0.510239363
1726873517.339703,1726873517.339703083,-0.103039909,-0.093769925,0.322109401,0.033719361,-0.060826816,2.488865922,0.944144368,0.314869821,0.260059386,0.509950042
1726873517.349629,1726873517.349629402,-0.135810543,-0.113978013,0.334081888,0.045055140,-0.076081775,2.465302426,0.938387394,0.315462559,0.262037277,0.511032462
1726873517.359701,1726873517.359700918,-0.141000995,-0.115912554,0.336757213,0.046961870,-0.077965036,2.459863511,0.937182248,0.315235436,0.263569027,0.511247933
1726873517.359847,1726873517.359846592,-0.140311841,-0.123953917,0.338449150,0.045151345,-0.081692509,2.456622427,0.936343849,0.314932078,0.265178442,0.511286855
1726873517.369716,1726873517.369715691,-0.096824877,-0.077294844,0.323542535,0.033333555,-0.052121922,2.485084649,0.944188714,0.314592600,0.266141564,0.511442959
1726873517.379706,1726873517.379706383,-0.133379945,-0.117005042,0.338261575,0.043064106,-0.077296339,2.456446714,0.936883092,0.315417111,0.268056989,0.512061059
1726873517.389701,1726873517.389701366,-0.133664606,-0.111584219,0.338282973,0.044103719,-0.074810207,2.456158361,0.937028766,0.315541714,0.269614071,0.512150347
1726873517.399697,1726873517.399697304,-0.091921751,-0.085951176,0.324903876,0.029540028,-0.055464167,2.482367294,0.943657041,0.315121859,0.270484865,0.511776268
1726873517.409705,1726873517.409704685,-0.084184053,-0.081969428,0.323646903,0.026591713,-0.052310947,2.484703261,0.944356561,0.315773219,0.271870792,0.512240291
1726873517.410132,1726873517.410132408,-0.075764367,-0.177533303,0.337019861,0.005825204,-0.096107960,2.457496565,0.936561227,0.314612180,0.273112774,0.509411454
1726873517.419700,1726873517.419699907,-0.076205251,-0.173179801,0.334843367,0.006984581,-0.094126031,2.462145152,0.937534869,0.315270185,0.274464577,0.509626865
1726873517.429701,1726873517.429700613,-0.120153613,-0.124166325,0.336705267,0.035761930,-0.078406535,2.459568350,0.937658370,0.314910352,0.275503099,0.509543896
1726873517.439591,1726873517.439591408,-0.068304658,-0.140716867,0.327057868,0.009313594,-0.077522948,2.477911185,0.941773176,0.316944689,0.277236462,0.511218667
1726873517.449708,1726873517.449707985,-0.066065683,-0.143507586,0.327114582,0.007792276,-0.078476854,2.477682515,0.941688240,0.317710400,0.278660178,0.511381567
1726873517.459692,1726873517.459692240,-0.063360650,-0.140640938,0.325896859,0.007077315,-0.076682046,2.480082901,0.942263842,0.318714410,0.279999226,0.511797488
1726873517.459836,1726873517.459835529,-0.107596037,-0.111318958,0.334157795,0.032176200,-0.070235401,2.464044453,0.939345717,0.318296403,0.280705750,0.510136783
1726873517.469674,1726873517.469674349,-0.096809930,-0.092413320,0.331184834,0.030413652,-0.059495948,2.469382064,0.941197097,0.319301546,0.281905204,0.510333240
1726873517.479702,1726873517.479701757,-0.107527959,-0.103630619,0.331518888,0.033606332,-0.066523142,2.469388157,0.940500200,0.320419133,0.283254057,0.510639250
1726873517.489700,1726873517.489700317,-0.106379502,-0.104040088,0.329770565,0.033120122,-0.066467300,2.473080975,0.941135824,0.321544051,0.284603268,0.510821700
