__time,/vrpn_mocap/RigidBody1/pose/header/header/stamp,/vrpn_mocap/RigidBody1/pose/pose/orientation/pitch,/vrpn_mocap/RigidBody1/pose/pose/orientation/roll,/vrpn_mocap/RigidBody1/pose/pose/orientation/w,/vrpn_mocap/RigidBody1/pose/pose/orientation/x,/vrpn_mocap/RigidBody1/pose/pose/orientation/y,/vrpn_mocap/RigidBody1/pose/pose/orientation/yaw,/vrpn_mocap/RigidBody1/pose/pose/orientation/z,/vrpn_mocap/RigidBody1/pose/pose/position/x,/vrpn_mocap/RigidBody1/pose/pose/position/y,/vrpn_mocap/RigidBody1/pose/pose/position/z
1726873838.858816,1726873838.858815670,-0.098700644,-0.062895299,0.399731785,0.032681230,-0.048468880,2.320757391,0.914766252,0.459454864,-0.152287439,0.437147826
1726873838.868709,1726873838.868709087,-0.105814370,-0.029767567,0.397074223,0.042632639,-0.034630757,2.325207264,0.916141510,0.458139837,-0.149946719,0.438233078
1726873838.878719,1726873838.878719091,-0.108448027,-0.022251959,0.396759957,0.045336336,-0.031702291,2.325505707,0.916253924,0.456606299,-0.147389114,0.438575804
1726873838.888729,1726873838.888728857,-0.109358276,-0.025370813,0.396848440,0.045133960,-0.033312235,2.325455861,0.916168392,0.454827875,-0.145036027,0.438673139
1726873838.898710,1726873838.898710251,-0.104821524,-0.060661454,0.402636021,0.035775378,-0.048776213,2.314372059,0.913359284,0.451949596,-0.143002078,0.437934875
1726873838.908712,1726873838.908712387,-0.102818997,-0.064618089,0.400747061,0.034170009,-0.050110083,2.318640829,0.914179087,0.450046480,-0.140744045,0.438088000
1726873838.908842,1726873838.908842325,-0.111843471,-0.029323992,0.395750284,0.045534238,-0.035556022,2.328022824,0.916539192,0.448857605,-0.138225883,0.439188093
1726873838.918714,1726873838.918713570,-0.112542834,-0.025998912,0.396274328,0.046490319,-0.034200724,2.326705005,0.916316390,0.447203606,-0.135463119,0.439577967
1726873838.928708,1726873838.928708315,-0.113100832,-0.025563366,0.396242261,0.046833135,-0.034110393,2.326746444,0.916316211,0.445234090,-0.133080795,0.439845502
1726873838.938719,1726873838.938719273,-0.059765095,-0.044066073,0.397216856,0.018677495,-0.032068077,2.325348927,0.916974127,0.443641663,-0.130519554,0.441725701
1726873838.948729,1726873838.948728800,-0.048940683,-0.121087761,0.402473360,-0.001951939,-0.065204054,2.314248395,0.913104415,0.440733582,-0.128380805,0.439791262
1726873838.958702,1726873838.958702326,-0.062455164,-0.043701063,0.395479023,0.020045703,-0.032395273,2.329153701,0.917684615,0.439996004,-0.125485674,0.442191780
1726873838.958826,1726873838.958826065,-0.064072933,-0.046539710,0.394579560,0.020261725,-0.033995945,2.331190543,0.918009162,0.438112974,-0.123057723,0.442409307
1726873838.968713,1726873838.968712807,-0.069039383,-0.040633190,0.396974593,0.023622019,-0.032324299,2.325865502,0.916956067,0.435992688,-0.120463729,0.442579031
