__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726770884.455040,455040009.000000000,1726770884.000000000,5.910962582,0.498863280,4.958541393,0.206876978,0.018606003,-0.016613003
1726770884.458269,458268546.000000000,1726770884.000000000,6.038523674,0.425612688,5.210120201,0.203174993,0.015252996,-0.011028005
1726770884.482611,482611249.000000000,1726770884.000000000,5.914849281,0.473813415,5.176868916,0.202487022,0.014325017,-0.008683005
1726770884.489556,489555842.000000000,1726770884.000000000,5.798453808,0.503060460,5.025689602,0.201091006,0.016023004,-0.004262005
1726770884.493782,493781583.000000000,1726770884.000000000,5.955641270,0.526292801,5.240139961,0.201757982,0.012660003,-0.004103000
1726770884.512349,512348768.000000000,1726770884.000000000,5.898628235,0.493756056,5.303893566,0.201608017,0.014660988,-0.003246008
1726770884.516900,516900305.000000000,1726770884.000000000,6.031931877,0.482271910,5.174318314,0.202599004,0.012185999,-0.005416004
1726770884.520515,520515305.000000000,1726770884.000000000,5.959381580,0.656095624,4.959311008,0.205562010,0.014677005,-0.005064000
1726770884.544617,544617009.000000000,1726770884.000000000,5.937466621,0.544064879,5.336374760,0.203370020,0.015609007,-0.005284004
1726770884.551649,551649101.000000000,1726770884.000000000,5.929966450,0.580325484,5.115239620,0.204164013,0.014145019,-0.009543004
1726770884.555006,555005546.000000000,1726770884.000000000,6.104304314,0.390583158,5.239934921,0.200294986,0.011012003,-0.008852005
1726770884.572924,572924435.000000000,1726770884.000000000,5.996149540,0.403401107,5.427534580,0.201087013,0.011750008,-0.018994007
1726770884.582061,582061046.000000000,1726770884.000000000,5.826386929,0.438988894,5.026313782,0.202658981,0.015963005,-0.026818002
1726770884.605543,605542749.000000000,1726770884.000000000,5.912270069,0.350618333,5.344208241,0.201224998,0.016607014,-0.031635996
1726770884.609704,609703935.000000000,1726770884.000000000,5.905101299,0.460585743,5.158423901,0.206234023,0.023370013,-0.020737002
1726770884.613134,613133860.000000000,1726770884.000000000,6.043394566,0.571287632,5.374135494,0.213816017,0.029184001,-0.014618993
1726770884.634903,634903435.000000000,1726770884.000000000,5.938413143,0.649881124,5.408756733,0.218857005,0.037046004,-0.014887990
1726770884.638951,638951360.000000000,1726770884.000000000,5.630249023,0.624922216,5.009065151,0.222010985,0.046709012,-0.026426001
1726770884.642131,642130564.000000000,1726770884.000000000,5.823745728,0.633141398,5.286967754,0.222721010,0.043441013,-0.027976003
1726770884.666335,666335083.000000000,1726770884.000000000,5.766085625,0.532911479,5.196694851,0.220161989,0.044001997,-0.030721005
1726770884.670617,670616842.000000000,1726770884.000000000,5.830049038,0.697041631,4.751039982,0.222757995,0.040343001,-0.023653004
1726770884.674746,674745805.000000000,1726770884.000000000,5.795756817,0.678611159,5.221639633,0.220021993,0.039776016,-0.015720997
1726770884.699471,699471305.000000000,1726770884.000000000,5.946527481,0.671146870,5.185757160,0.217999011,0.034609005,-0.007007001
1726770884.705315,705315083.000000000,1726770884.000000000,5.939843178,0.727842093,4.842287064,0.217801988,0.033613000,-0.003394007
1726770884.708123,708122675.000000000,1726770884.000000000,5.926148415,0.687505245,5.096588135,0.217430010,0.036201000,-0.003242005
1726770884.728278,728277786.000000000,1726770884.000000000,5.903784275,0.690478325,5.097601891,0.218947992,0.039132010,-0.002006001
