__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726772377.133331,133330471.000000000,1726772377.000000000,4.793261051,0.905412793,4.493646622,0.170448005,-0.049119003,-0.004181996
1726772377.137149,137148712.000000000,1726772377.000000000,4.974618912,0.947528839,4.772530556,0.170762986,-0.052655000,-0.002673992
1726772377.157830,157830193.000000000,1726772377.000000000,4.852267265,0.809914827,4.801532745,0.169033021,-0.050930999,-0.001293998
1726772377.163669,163669026.000000000,1726772377.000000000,4.951942921,0.809527516,4.552877426,0.168902978,-0.051672004,0.000636998
1726772377.168902,168902156.000000000,1726772377.000000000,4.748793602,0.784749687,4.584550381,0.167622000,-0.050402999,-0.001981990
1726772377.189240,189239749.000000000,1726772377.000000000,4.864056110,0.721714139,4.863231182,0.163813010,-0.056839004,-0.003445997
1726772377.194375,194375100.000000000,1726772377.000000000,4.811216354,0.699915051,4.701563358,0.162728012,-0.060048010,-0.006882006
1726772377.198143,198142675.000000000,1726772377.000000000,4.770524025,0.655780017,4.638148308,0.162048995,-0.060138009,-0.008759007
1726772377.220039,220039119.000000000,1726772377.000000000,4.728716373,0.608353376,4.794098854,0.160956010,-0.060521003,-0.011875004
1726772377.224619,224619415.000000000,1726772377.000000000,4.756093502,0.557239354,4.482589245,0.160072997,-0.061031010,-0.014223008
1726772377.227467,227466823.000000000,1726772377.000000000,4.780962467,0.600874722,4.792986870,0.160888001,-0.062006004,-0.014440007
1726772377.249707,249707563.000000000,1726772377.000000000,4.741156101,0.568959475,4.478955269,0.161737993,-0.060957003,-0.017965013
1726772377.254316,254316082.000000000,1726772377.000000000,4.723911285,0.639387131,4.699896812,0.162104994,-0.061046001,-0.019395005
1726772377.257982,257981600.000000000,1726772377.000000000,4.744451523,0.460849613,4.856588364,0.158084005,-0.062053010,-0.017192010
1726772377.281238,281237508.000000000,1726772377.000000000,4.736806393,0.613772929,5.009601593,0.161429003,-0.062345009,-0.018072000
1726772377.286399,286398934.000000000,1726772377.000000000,4.644861221,0.627014577,4.765438080,0.160659984,-0.060579002,-0.020640006
1726772377.290315,290315471.000000000,1726772377.000000000,4.642271042,0.596256912,5.012279987,0.161211982,-0.059505999,-0.015846999
1726772377.311643,311643249.000000000,1726772377.000000000,4.714715481,0.558689594,5.172651768,0.160174996,-0.059235007,-0.016204998
1726772377.316738,316737582.000000000,1726772377.000000000,4.666218281,0.595615149,4.890159607,0.162243024,-0.057127014,-0.015111004
1726772377.319972,319972286.000000000,1726772377.000000000,4.695651054,0.710088134,5.171327591,0.164817020,-0.056340009,-0.013942004
1726772377.343439,343438656.000000000,1726772377.000000000,4.693003178,0.700032711,5.041360378,0.166577995,-0.056034002,-0.015252002
1726772377.350745,350744915.000000000,1726772377.000000000,4.594396591,0.633662701,4.517057896,0.165093988,-0.052575011,-0.015184000
1726772377.353553,353553063.000000000,1726772377.000000000,4.764750481,0.751670599,5.014653683,0.166603997,-0.055831004,-0.012688998
1726772377.373456,373455452.000000000,1726772377.000000000,4.702716827,0.685209751,4.922957897,0.165918007,-0.053426009,-0.011634002
1726772377.378755,378754786.000000000,1726772377.000000000,4.815355778,0.705915630,4.983807087,0.166368008,-0.055024013,-0.009058997
1726772377.383996,383995471.000000000,1726772377.000000000,4.825569153,0.653807282,4.920596123,0.165594012,-0.054711007,-0.005097996
1726772377.405881,405881119.000000000,1726772377.000000000,4.957846642,0.608588099,4.889512062,0.164616019,-0.056109007,-0.001477991
1726772377.412518,412518082.000000000,1726772377.000000000,5.216621876,0.553863883,4.822878838,0.163095996,-0.061607007,0.001633003
1726772377.415457,415456471.000000000,1726772377.000000000,5.041098595,0.554462910,4.794240475,0.163343996,-0.057478011,0.004198004
1726772377.435359,435358656.000000000,1726772377.000000000,5.142992496,0.402287006,4.758563995,0.160511985,-0.060882010,0.005247001
1726772377.439715,439715174.000000000,1726772377.000000000,5.160805225,0.482617259,4.447158337,0.161794007,-0.060793996,0.006140988
1726772377.443098,443097915.000000000,1726772377.000000000,5.243766785,0.501399994,4.289041996,0.162600011,-0.061784007,0.008066989
1726772377.466808,466808323.000000000,1726772377.000000000,5.206989765,0.427554727,4.852200985,0.159981996,-0.062820010,0.006585992
1726772377.471563,471562823.000000000,1726772377.000000000,5.210844994,0.462079287,4.477773666,0.160562977,-0.063107014,0.004920995
1726772377.474841,474840748.000000000,1726772377.000000000,5.140900612,0.504997253,4.667676449,0.160148993,-0.062645003,0.004855999
1726772377.497610,497610119.000000000,1726772377.000000000,5.128331184,0.506739020,4.823342800,0.160338014,-0.062889010,0.001921006
1726772377.502187,502187211.000000000,1726772377.000000000,5.124190331,0.513488889,4.572580338,0.161062986,-0.063052006,-0.001803003
