__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726769968.898236,898236203.000000000,1726769968.000000000,4.126129150,1.390823841,6.873789310,0.090591982,-0.064380005,0.001627993
1726769968.902939,902939221.000000000,1726769968.000000000,4.149919510,1.385561466,6.655611992,0.090903983,-0.064342007,-0.000384994
1726769968.906189,906188684.000000000,1726769968.000000000,4.182050228,1.295405388,6.875601292,0.088791996,-0.064514011,0.002156004
1726769968.929242,929241628.000000000,1726769968.000000000,4.153439522,1.402724743,6.933451653,0.091711991,-0.064670011,0.001470001
1726769968.933343,933342591.000000000,1726769968.000000000,4.068974495,1.435902834,6.654389381,0.092210010,-0.063039005,0.000467997
1726769968.937188,937187925.000000000,1726769968.000000000,4.205923080,1.390464544,6.967868805,0.090529010,-0.065153003,0.002652002
1726769968.960991,960991221.000000000,1726769968.000000000,4.119774342,1.269592285,6.998635292,0.088964015,-0.063814007,0.000946995
1726769968.966244,966243962.000000000,1726769968.000000000,4.054231644,1.410614967,6.656190395,0.091918990,-0.061976004,-0.000040002
1726769968.970005,970004814.000000000,1726769968.000000000,4.118430138,1.286872625,6.969617844,0.088646993,-0.063790008,0.000421997
1726769968.989828,989827795.000000000,1726769968.000000000,4.191685677,1.324625731,6.934182644,0.090113014,-0.065540008,-0.000410000
1726769968.993965,993964832.000000000,1726769968.000000000,4.181925297,1.276811600,6.593949318,0.088756010,-0.064720005,0.000489000
1726769968.998012,998011758.000000000,1726769968.000000000,4.158484459,1.348817825,6.782590866,0.089414977,-0.064304009,0.002325999
1726769969.021447,21446721.000000000,1726769969.000000000,4.122454166,1.372219801,6.906935692,0.090104990,-0.063858002,0.000936994
1726769969.027295,27294721.000000000,1726769969.000000000,4.250504494,1.383249760,6.623787403,0.090399988,-0.066315010,0.001162004
1726769969.031102,31102517.000000000,1726769969.000000000,4.130283356,1.458898067,6.842501163,0.092342995,-0.063539006,0.002326997
1726769969.051942,51942073.000000000,1726769969.000000000,4.266234398,1.457470894,6.842893124,0.091572978,-0.066320017,0.001466999
1726769969.056712,56711721.000000000,1726769969.000000000,4.149082184,1.369703531,6.686063766,0.090472981,-0.064765006,0.000293005
1726769969.061391,61391221.000000000,1726769969.000000000,4.212005138,1.277350187,6.810696125,0.088407978,-0.066255003,0.000964997
1726769969.085356,85356425.000000000,1726769969.000000000,4.213681221,1.423021793,6.808676720,0.091499992,-0.066279009,0.000963995
1726769969.089642,89641795.000000000,1726769969.000000000,4.331632137,1.247507811,6.683721542,0.088423997,-0.068090007,0.000496004
1726769969.092858,92858351.000000000,1726769969.000000000,4.062386513,1.371109724,6.781110287,0.090421997,-0.062859006,0.001984004
1726769969.113802,113801851.000000000,1726769969.000000000,4.164122581,1.314584017,6.968517303,0.089704007,-0.063830011,0.001809996
1726769969.117914,117914369.000000000,1726769969.000000000,4.169211388,1.399448872,6.811678410,0.090466999,-0.065324008,0.000777001
1726769969.121310,121310536.000000000,1726769969.000000000,4.097788334,1.293530703,6.875214577,0.088777997,-0.063629009,0.001632007
1726769969.145707,145706814.000000000,1726769969.000000000,4.093981743,1.470644474,6.688370228,0.092289001,-0.062789008,0.001138996
1726769969.149877,149877110.000000000,1726769969.000000000,4.096407413,1.356673241,6.624731541,0.090106994,-0.063785009,0.000466000
1726769969.153591,153591110.000000000,1726769969.000000000,4.162753582,1.317383528,6.969793320,0.088971987,-0.064235009,0.002477000
1726769969.177488,177488091.000000000,1726769969.000000000,4.188326359,1.247593641,6.999880314,0.087962992,-0.064968005,0.001456993
1726769969.181656,181656295.000000000,1726769969.000000000,4.139925957,1.496497154,6.593270779,0.092634983,-0.064249009,0.000465000
1726769969.185112,185112073.000000000,1726769969.000000000,4.087027073,1.435317993,6.843124866,0.091333985,-0.063517004,0.002481000
1726769969.206780,206780184.000000000,1726769969.000000000,4.244456291,1.410489559,6.747890472,0.091132000,-0.066178009,0.001147006
1726769969.211025,211025388.000000000,1726769969.000000000,4.217133999,1.458931446,6.436468124,0.092073008,-0.065639004,-0.000528008
1726769969.214316,214315980.000000000,1726769969.000000000,4.166453362,1.350468636,6.906352520,0.089873984,-0.064328007,0.001975998
1726769969.238171,238170721.000000000,1726769969.000000000,4.221301079,1.357929945,6.961973667,0.090987995,-0.066757008,0.000789996
1726769969.242461,242461147.000000000,1726769969.000000000,4.211809158,1.390492916,6.340647221,0.091406986,-0.065676004,0.000358995
1726769969.246533,246533239.000000000,1726769969.000000000,4.135276318,1.364384890,6.969357967,0.090234004,-0.063502006,0.001966000
1726769969.268364,268363813.000000000,1726769969.000000000,4.189077377,1.312952042,6.968127728,0.088941991,-0.065441012,0.001107993
1726769969.273495,273495536.000000000,1726769969.000000000,4.123229504,1.419458628,6.685311317,0.091766998,-0.064044006,0.000810003
1726769969.278610,278610425.000000000,1726769969.000000000,4.081816196,1.478415728,6.936776161,0.092496991,-0.062957004,0.001788005
1726769969.301341,301341202.000000000,1726769969.000000000,4.049609661,1.443771839,6.908360004,0.090865985,-0.063060008,0.000053996
1726769969.305503,305503184.000000000,1726769969.000000000,4.191091537,1.374663830,6.713833332,0.091042995,-0.066131011,0.000130005
1726769969.308971,308970813.000000000,1726769969.000000000,4.193467140,1.368832588,6.877412319,0.089566998,-0.064601004,0.001797000
1726769969.330745,330744832.000000000,1726769969.000000000,4.135188103,1.299929380,6.909172535,0.088551998,-0.063528016,0.000940004
1726769969.334960,334960128.000000000,1726769969.000000000,4.224641323,1.314902782,6.559871674,0.089464009,-0.066572003,-0.000536004
1726769969.338283,338282665.000000000,1726769969.000000000,4.233844280,1.260349512,6.937293053,0.087885998,-0.065930009,0.002148002
1726769969.362172,362172425.000000000,1726769969.000000000,4.177433014,1.292697191,6.877512932,0.087995984,-0.064895004,0.000767002
1726769969.366212,366211925.000000000,1726769969.000000000,4.148846626,1.381896973,6.745491505,0.091598988,-0.064764008,0.000303000
1726769969.369919,369918684.000000000,1726769969.000000000,4.196347237,1.289850950,6.845924854,0.088233978,-0.064663008,0.002324002
1726769969.393061,393060999.000000000,1726769969.000000000,4.212398529,1.376320601,6.811254501,0.090219997,-0.065788008,0.001302000
1726769969.399005,399005443.000000000,1726769969.000000000,4.145223141,1.403898239,6.500920773,0.090924002,-0.063913003,0.000828998
1726769969.402910,402909591.000000000,1726769969.000000000,4.217817307,1.262304306,6.746020794,0.088801980,-0.066391006,0.000990000
